SMILES,cat_1_id,cat_2_id
Oc1ncnc(\C=C\c2ccccc2)c1CC=C,23146,23146
Oc1ncnc(\C=C\c2ccc(Br)cc2)c1CC=C,23148,23148
Oc1ncnc(\C=C\c2ccc(cc2)[N+]([O-])=O)c1CC=C,23150,23150
CN(C)c1ccc(\C=C\c2ncnc(O)c2CC=C)cc1,23152,23152
Oc1ccc(\C=C\c2ncnc(O)c2CC=C)cc1,23154,23154
Oc1ccccc1\C=C\c1ncnc(O)c1CC=C,23156,23156
Oc1ncnc(\C=C\c2ccccc2F)c1CC=C,23158,23158
COc1cccc(\C=C\c2ncnc(O)c2CC=C)c1OC,23160,23160
C\C(=C/c1ncnc(O)c1CC=C)c1ccc(Cl)cc1,23162,23162
C\C(=C/c1ncnc(O)c1CC=C)c1ccc(N)cc1,23164,23164
Oc1ncnc(\C=C\c2ccco2)c1CC=C,23166,23166
Oc1ncnc(\C=C\c2c[nH]c(=O)[nH]c2=O)c1CC=C,23168,23168
Oc1ncnc(\C=C\c2cccnc2)c1CC=C,23170,23170
Oc1ncnc(\C=C\c2ccncc2)c1CC=C,23172,23172
Oc1ncnc(\C=C\c2ccccc2)c1Cc1ccccc1,23174,23174
Oc1ncnc(\C=C\c2ccc(Br)cc2)c1Cc1ccccc1,23176,23176
Oc1ncnc(\C=C\c2ccc(cc2)[N+]([O-])=O)c1Cc1ccccc1,23178,23178
CN(C)c1ccc(\C=C\c2ncnc(O)c2Cc2ccccc2)cc1,23180,23180
Oc1ccc(\C=C\c2ncnc(O)c2Cc2ccccc2)cc1,23182,23182
Oc1ccccc1\C=C\c1ncnc(O)c1Cc1ccccc1,23184,23184
Oc1ncnc(\C=C\c2ccccc2F)c1Cc1ccccc1,23186,23186
COc1cccc(\C=C\c2ncnc(O)c2Cc2ccccc2)c1OC,23188,23188
C\C(=C/c1ncnc(O)c1Cc1ccccc1)c1ccc(Cl)cc1,23190,23190
C\C(=C/c1ncnc(O)c1Cc1ccccc1)c1ccc(N)cc1,23192,23192
Oc1ncnc(\C=C\c2ccco2)c1Cc1ccccc1,23194,23194
Oc1ncnc(\C=C\c2c[nH]c(=O)[nH]c2=O)c1Cc1ccccc1,23196,23196
Oc1ncnc(\C=C\c2cccnc2)c1Cc1ccccc1,23198,23198
Oc1ncnc(\C=C\c2ccncc2)c1Cc1ccccc1,23200,23200
CC(=C)Cc1c(O)ncnc1\C=C\c1ccccc1,23202,23202
CC(=C)Cc1c(O)ncnc1\C=C\c1ccc(Br)cc1,23204,23204
CC(=C)Cc1c(O)ncnc1\C=C\c1ccc(cc1)[N+]([O-])=O,23206,23206
CN(C)c1ccc(\C=C\c2ncnc(O)c2CC(C)=C)cc1,23208,23208
CC(=C)Cc1c(O)ncnc1\C=C\c1ccc(O)cc1,23210,23210
CC(=C)Cc1c(O)ncnc1\C=C\c1ccccc1O,23212,23212
CC(=C)Cc1c(O)ncnc1\C=C\c1ccccc1F,23214,23214
COc1cccc(\C=C\c2ncnc(O)c2CC(C)=C)c1OC,23216,23216
CC(=C)Cc1c(O)ncnc1\C=C(/C)c1ccc(Cl)cc1,23218,23218
CC(=C)Cc1c(O)ncnc1\C=C(/C)c1ccc(N)cc1,23220,23220
CC(=C)Cc1c(O)ncnc1\C=C\c1ccco1,23222,23222
CC(=C)Cc1c(O)ncnc1\C=C\c1c[nH]c(=O)[nH]c1=O,23224,23224
CC(=C)Cc1c(O)ncnc1\C=C\c1cccnc1,23226,23226
CC(=C)Cc1c(O)ncnc1\C=C\c1ccncc1,23228,23228
Oc1ncnc(\C=C\c2ccccc2)c1C1CCCC1,23230,23230
Oc1ncnc(\C=C\c2ccc(Br)cc2)c1C1CCCC1,23232,23232
Oc1ncnc(\C=C\c2ccc(cc2)[N+]([O-])=O)c1C1CCCC1,23234,23234
CN(C)c1ccc(\C=C\c2ncnc(O)c2C2CCCC2)cc1,23236,23236
Oc1ccc(\C=C\c2ncnc(O)c2C2CCCC2)cc1,23238,23238
Oc1ncnc(\C=C\c2ccccc2F)c1C1CCCC1,23240,23240
COc1cccc(\C=C\c2ncnc(O)c2C2CCCC2)c1OC,23242,23242
C\C(=C/c1ncnc(O)c1C1CCCC1)c1ccc(Cl)cc1,23244,23244
C\C(=C/c1ncnc(O)c1CC1CCCC1)c1ccc(N)cc1,23246,23246
Oc1ncnc(\C=C\c2ccco2)c1C1CCCC1,23248,23248
Oc1ncnc(\C=C\c2c[nH]c(=O)[nH]c2=O)c1C1CCCC1,23250,23250
Oc1ncnc(\C=C\c2cccnc2)c1C1CCCC1,23252,23252
Oc1ncnc(\C=C\c2ccncc2)c1C1CCCC1,23254,23254
Cc1ccc(Cc2c(O)ncnc2\C=C\c2ccccc2)c(C)c1,23256,23256
Cc1ccc(Cc2c(O)ncnc2\C=C\c2ccc(Br)cc2)c(C)c1,23258,23258
Cc1ccc(Cc2c(O)ncnc2\C=C\c2ccc(cc2)[N+]([O-])=O)c(C)c1,23260,23260
CN(C)c1ccc(\C=C\c2ncnc(O)c2Cc2ccc(C)cc2C)cc1,23262,23262
Cc1ccc(Cc2c(O)ncnc2\C=C\c2ccc(O)cc2)c(C)c1,23264,23264
Cc1ccc(Cc2c(O)ncnc2\C=C\c2ccccc2O)c(C)c1,23266,23266
Cc1ccc(Cc2c(O)ncnc2\C=C\c2ccccc2F)cc1,23268,23268
COc1cccc(\C=C\c2ncnc(O)c2Cc2ccc(C)cc2C)c1OC,23270,23270
C\C(=C/c1ncnc(O)c1Cc1ccc(C)cc1)c1ccc(Cl)cc1,23272,23272
C\C(=C/c1ncnc(O)c1Cc1ccc(C)cc1C)c1ccc(N)cc1,23274,23274
Cc1ccc(Cc2c(O)ncnc2\C=C\c2ccco2)c(C)c1,23276,23276
Cc1ccc(Cc2c(O)ncnc2\C=C\c2c[nH]c(=O)[nH]c2=O)c(C)c1,23278,23278
Cc1ccc(Cc2c(O)ncnc2\C=C\c2cccnc2)c(C)c1,23280,23280
Cc1ccc(Cc2c(O)ncnc2\C=C\c2ccncc2)c(C)c1,23282,23282
Cc1ccc(C)c(Cc2c(O)ncnc2\C=C\c2ccccc2)c1,23284,23284
Cc1ccc(C)c(Cc2c(O)ncnc2\C=C\c2ccc(Br)cc2)c1,23286,23286
Cc1ccc(C)c(Cc2c(O)ncnc2\C=C\c2ccc(cc2)[N+]([O-])=O)c1,23288,23288
CN(C)c1ccc(\C=C\c2ncnc(O)c2Cc2cc(C)ccc2C)cc1,23290,23290
Cc1ccc(C)c(Cc2c(O)ncnc2\C=C\c2ccc(O)cc2)c1,23292,23292
Cc1ccc(C)c(Cc2c(O)ncnc2\C=C\c2ccccc2O)c1,23294,23294
Cc1ccc(C)c(Cc2c(O)ncnc2\C=C\c2ccccc2F)c1,23296,23296
COc1cccc(\C=C\c2ncnc(O)c2Cc2cc(C)ccc2C)c1OC,23298,23298
C\C(=C/c1ncnc(O)c1Cc1cc(C)ccc1C)c1ccc(Cl)cc1,23300,23300
C\C(=C/c1ncnc(O)c1Cc1cc(C)ccc1C)c1ccc(N)cc1,23302,23302
COC(=C)\C=C\c1ncnc(O)c1Cc1cc(C)ccc1C,23304,23304
Cc1ccc(C)c(Cc2c(O)ncnc2\C=C\c2c[nH]c(=O)[nH]c2=O)c1,23306,23306
Cc1ccc(C)c(Cc2c(O)ncnc2\C=C\c2cccnc2)c1,23308,23308
Cc1ccc(C)c(Cc2c(O)ncnc2\C=C\c2ccncc2)c1,23310,23310
Oc1ncnc(\C=C\c2ccccc2)c1Cc1ccccc1Cl,23312,23312
Oc1ncnc(\C=C\c2ccc(Br)cc2)c1Cc1ccccc1Cl,23314,23314
Oc1ncnc(\C=C\c2ccc(cc2)[N+]([O-])=O)c1Cc1ccccc1Cl,23316,23316
CN(C)c1ccc(\C=C\c2ncnc(O)c2Cc2ccccc2Cl)cc1,23318,23318
Oc1ccc(\C=C\c2ncnc(O)c2Cc2ccccc2Cl)cc1,23320,23320
Oc1ccccc1\C=C\c1ncnc(O)c1Cc1ccccc1Cl,23322,23322
Oc1ncnc(\C=C\c2ccccc2F)c1Cc1ccccc1Cl,23324,23324
COc1cccc(\C=C\c2ncnc(O)c2Cc2ccccc2Cl)c1OC,23326,23326
C\C(=C/c1ncnc(O)c1Cc1ccccc1Cl)c1ccc(Cl)cc1,23328,23328
C\C(=C/c1ncnc(O)c1Cc1ccccc1Cl)c1ccc(N)cc1,23330,23330
Oc1ncnc(\C=C\c2ccco2)c1Cc1ccccc1Cl,23332,23332
Oc1ncnc(\C=C\c2c[nH]c(=O)[nH]c2=O)c1Cc1ccccc1Cl,23334,23334
C\N=C/C(=C)/C=C/c1ncnc(O)c1Cc1ccccc1Cl,23336,23336
Oc1ncnc(\C=C\c2ccncc2)c1Cc1ccccc1Cl,23338,23338
Oc1ncnc(\C=C\c2ccccc2)c1Cc1ccc(Cl)cc1,23340,23340
Oc1ncnc(\C=C\c2ccc(Br)cc2)c1Cc1ccc(Cl)cc1,23342,23342
Oc1ncnc(\C=C\c2ccc(cc2)[N+]([O-])=O)c1Cc1ccc(Cl)cc1,23344,23344
CN(C)c1ccc(\C=C\c2ncnc(O)c2Cc2ccc(Cl)cc2)cc1,23346,23346
Oc1ccc(\C=C\c2ncnc(O)c2Cc2ccc(Cl)cc2)cc1,23348,23348
Oc1ccccc1\C=C\c1ncnc(O)c1Cc1ccc(Cl)cc1,23350,23350
Oc1ncnc(\C=C\c2ccccc2F)c1Cc1ccc(Cl)cc1,23352,23352
COc1cccc(\C=C\c2ncnc(O)c2Cc2ccc(Cl)cc2)c1OC,23354,23354
C\C(=C/c1ncnc(O)c1Cc1ccc(Cl)cc1)c1ccc(Cl)cc1,23356,23356
C\C(=C/c1ncnc(O)c1Cc1ccc(Cl)cc1)c1ccc(N)cc1,23358,23358
Oc1ncnc(\C=C\c2ccco2)c1Cc1ccc(Cl)cc1,23360,23360
Oc1ncnc(\C=C\c2c[nH]c(=O)[nH]c2=O)c1Cc1ccc(Cl)cc1,23362,23362
Oc1ncnc(\C=C\c2cccnc2)c1Cc1ccc(Cl)cc1,23364,23364
Oc1ncnc(\C=C\c2ccncc2)c1Cc1ccc(Cl)cc1,23366,23366
Oc1ncnc(\C=C\c2ccccc2)c1Cc1cccc2ccccc12,23368,23368
Oc1ncnc(\C=C\c2ccc(Br)cc2)c1Cc1cccc2ccccc12,23370,23370
Oc1ncnc(\C=C\c2ccc(cc2)[N+]([O-])=O)c1Cc1cccc2ccccc12,23372,23372
CN(C)c1ccc(\C=C\c2ncnc(O)c2Cc2cccc3ccccc23)cc1,23374,23374
Oc1ccc(\C=C\c2ncnc(O)c2Cc2cccc3ccccc23)cc1,23376,23376
Oc1ccccc1\C=C\c1ncnc(O)c1Cc1cccc2ccccc12,23378,23378
Oc1ncnc(\C=C\c2ccccc2F)c1Cc1cccc2ccccc12,23380,23380
COc1cccc(\C=C\c2ncnc(O)c2Cc2cccc3ccccc23)c1OC,23382,23382
C\C(=C/c1ncnc(O)c1Cc1cccc2ccccc12)c1ccc(Cl)cc1,23384,23384
C\C(=C/c1ncnc(O)c1Cc1cccc2ccccc12)c1ccc(N)cc1,23386,23386
Oc1ncnc(\C=C\c2ccco2)c1Cc1cccc2ccccc12,23388,23388
Oc1ncnc(\C=C\c2c[nH]c(=O)[nH]c2=O)c1Cc1cccc2ccccc12,23390,23390
Oc1ncnc(\C=C\c2cccnc2)c1Cc1cccc2ccccc12,23392,23392
Oc1ncnc(\C=C\c2ccncc2)c1Cc1cccc2ccccc12,23394,23394
CCCCCCCC(=O)Nc1sc2CCCCc2c1C(=O)OCC,23396,23396
CCCCCCCCCC(=O)Nc1sc2CCCCc2c1C(=O)OCC,23398,23398
CCCc1csc(NC(=O)c2ccc(OCC(C)C)cc2)c1C(=O)OCC,23400,23400
CCOC(=O)c1c(NC(=O)CCN2CCC(C)CC2)sc2CCCCc12,23401,23401
CCOC(=O)c1c(NC(=O)Cc2ccccc2OC)sc2CCCCc12,23403,23403
COc1cc(cc(OC)c1OC)C(=O)Nc1sc2CCCCc2c1C(O)=O,23405,23405
CNC(=O)c1c(NCCC(O)=O)sc2CCCCc12,23407,23407
CC1(C)CCC2=C(C1)OC(N)=C(C#N)C2c1ccccc1,23409,23409
CC1(C)CCC2=C(C1)OC(N)=C(C#N)C2c1ccc(F)cc1,23411,23411
CC(C)Cc1nc2sc3CCCc3c2c(=O)n1N,23413,23413
CCCCCCCCCc1nc2sc3CCCCc3c2c(=O)[nH]1,23415,23415
Nn1c(nc2sc3CCCCc3c2c1=O)C1CCCCC1,23417,23417
CC(C)(C)C1CCc2c(C1)sc1ncn(N)c(=O)c21,23419,23419
O=c1[nH]c(Cc2ccccc2)nc2c3CCCCc3sc12,23421,23421
CC(C)=NCCNc1ncnc2sc3CCCCc3c12,23423,23423
CCCCCC(=O)Nc1sc2COC(C)(C)Cc2c1C(=O)OCC,23425,23425
CCCCCCCCC(=O)Nc1sc2COC(C)(C)Cc2c1C(=O)OCC,23427,23427
CCOC(=O)c1c(NC(=O)CCC(=O)N=C(C)C)sc2COC(C)(C)Cc12,23429,23429
CCOC(=O)c1c(NC(=O)CN=C(C)C)sc2COC(C)(C)Cc12,23431,23431
CCOC(=O)c1c(NC(=O)CCCc2ccccc2)sc2COC(C)(C)Cc12,23433,23433
CCOC(=O)c1c(NC(=O)Cc2ccc(OCC)cc2)sc2COC(C)(C)Cc12,23435,23435
COc1ccccc1C(=O)Nc1sc2COC(C)(C)Cc2c1C(O)=O,23437,23437
CCCCCC(=O)Nc1sc2COC(C)(C)Cc2c1C(O)=O,23439,23439
CC(=O)Nc1sc2CSC(C)(C)Cc2c1C#N,23441,23441
CC1(C)Cc2c(CS1)sc(NC(=O)CCCl)c2C#N,23443,23443
CC1(C)Cc2c(CS1)sc(NC(=O)\C=C\C(O)=O)c2C#N,23445,23445
CC1(C)Cc2c(CS1)sc(NC(=O)c1ccccc1[N+]([O-])=O)c2C#N,23447,23447
CC1(C)Cc2c(CS1)sc(NC(=O)CCN1CCOCC1)c2C#N,23449,23449
CC1(C)Cc2c(CS1)sc(NC(=O)CCN1CCCC1)c2C#N,23451,23451
CC1(C)Cc2c(CS1)sc(NC(=O)CNCc1ccccc1)c2C#N,23453,23453
COc1cccc(c1)C(=O)Nc1sc2CSC(C)(C)Cc2c1C#N,23455,23455
CC1(C)Cc2c(CS1)sc(NC(=O)CCCN1CCOCC1)c2C#N,23457,23457
COc1ccc(\C=C\C(=O)Nc2sc3CSC(C)(C)Cc3c2C#N)cc1OC,23459,23459
CC1(C)Cc2c(CS1)sc(NC(=O)c1ccc(Cl)cc1)c2C#N,23461,23461
CC1(C)Cc2c(CO1)sc1ncn3cc(nc3c21)C1COc2ccccc2O1,23463,23463
COc1ccc(Cc2nc3sc4COC(Cc4c3c(=O)n2N)C(C)C)cc1,23465,23465
CCCCCCCCc1nc2sc3COC(Cc3c2c(=O)n1N)C(C)C,23467,23467
CC(C)C1Cc2c(CO1)sc1nc(Cc3ccccc3)n(N)c(=O)c21,23469,23469
CC(C)COc1ccc(cc1)-c1nc2sc3COC(C)(C)Cc3c2c(=O)n1N,23471,23471
COc1ccccc1-c1nc2sc3COC(C)(C)Cc3c2c(=O)n1N,23473,23473
COc1cccc(c1)-c1nc2sc3COC(C)(C)Cc3c2c(=O)n1N,23475,23475
COc1ccc(cc1OC)-c1nc2sc3COC(C)(C)Cc3c2c(=O)[nH]1,23477,23477
CC(C)Cc1nc2scc(-c3ccc(Cl)cc3)c2c(=O)n1N,23479,23479
CC1(C)COc2sc3nc(CCCc4ccccc4)n(N)c(=O)c3c2C1,23481,23481
CC1(C)COc2sc3ncn4nc(Cc5ccccc5)nc4c3c2C1,23483,23483
CC1(C)COc2sc3nc(Cc4ccccc4)nc(N4CCN(CC4)C=O)c3c2C1,23485,23485
COc1ccc(Nc2ncnc3sc4OCC(C)(C)Cc4c23)cc1,23487,23487
CCCCCCCCCc1nc2sc3OCC(C)(C)Cc3c2c(=O)n1N,23489,23489
Cc1ccccc1NC(=O)CSc1nc(Cc2ccccc2)nc2sc3OCC(C)(C)Cc3c12,23491,23491
CC1(C)COc2sc3nc4CCCn4c(=O)c3c2C1,23493,23493
CC1(C)COc2sc3nc(C4CC4)n(N)c(=O)c3c2C1,23495,23495
COc1ccc(cc1)C1C(C#N)=C(N)Oc2[nH]c(=O)[nH]c(=O)c12,23497,23497
NC1=C(C#N)C(c2ccco2)c2c(O1)[nH]c(=O)[nH]c2=O,23499,23499
NC1=C(C#N)C(c2ccc(O)cc2)c2c(O1)[nH]c(=O)[nH]c2=O,23501,23501
COc1cccc(C2C(C#N)=C(N)Oc3[nH]c(=O)[nH]c(=O)c23)c1OC,23503,23503
NC1=C(C#N)C(c2ccncc2)c2c(O1)[nH]c(=O)[nH]c2=O,23505,23505
Cc1nn(c2OC(N)=C(C#N)C(c12)c1ccccc1)-c1ccc(cc1)C(O)=O,23507,23507
Cc1nn(c2OC(N)=C(C#N)C(c12)c1ccc(Br)cc1)-c1ccc(cc1)C(O)=O,23509,23509
COc1ccc(cc1)C1c2c(C)nn(c2OC(N)=C1C#N)-c1ccc(cc1)C(O)=O,23511,23511
Cc1nn(c2OC(N)=C(C#N)C(c12)c1ccc(cc1)[N+]([O-])=O)-c1ccc(cc1)C(O)=O,23513,23513
Cc1nn(c2OC(N)=C(C#N)C(c12)c1cccnc1)-c1ccc(cc1)C(O)=O,23515,23515
Cc1nn(c2OC(N)=C(C#N)C(c12)c1ccc(O)cc1)-c1ccc(cc1)C(O)=O,23517,23517
COc1cccc(C2c3c(C)nn(c3OC(N)=C2C#N)-c2ccc(cc2)C(O)=O)c1OC,23519,23519
Cc1nn(c2OC(N)=C(C#N)C(c3ccco3)c12)-c1ccc(cc1)C(O)=O,23521,23521
Cc1nn(c2OC(N)=C(C#N)C(c12)c1ccccc1F)-c1ccc(cc1)C(O)=O,23523,23523
Cc1nn(c2OC(N)=C(C#N)C(c12)c1ccncc1)-c1ccc(cc1)C(O)=O,23525,23525
COC(=O)c1ccc(cc1)-n1nc(C)c2C(C(C#N)=C(N)Oc12)c1ccccc1,23527,23527
COC(=O)c1ccc(cc1)-n1nc(C)c2C(C(C#N)=C(N)Oc12)c1ccc(Br)cc1,23529,23529
COC(=O)c1ccc(cc1)-n1nc(C)c2C(C(C#N)=C(N)Oc12)c1ccc(OC)cc1,23531,23531
COC(=O)c1ccc(cc1)-n1nc(C)c2C(C(C#N)=C(N)Oc12)c1ccc(cc1)[N+]([O-])=O,23533,23533
COC(=O)c1ccc(cc1)-n1nc(C)c2C(C(C#N)=C(N)Oc12)c1cccnc1,23535,23535
COC(=O)c1ccc(cc1)-n1nc(C)c2C(C(C#N)=C(N)Oc12)c1ccc(O)cc1,23537,23537
COC(=O)c1ccc(cc1)-n1nc(C)c2C(C(C#N)=C(N)Oc12)c1cccc(OC)c1OC,23539,23539
COC(=O)c1ccc(cc1)-n1nc(C)c2C(c3ccco3)C(C#N)=C(N)Oc12,23541,23541
COC(=O)c1ccc(cc1)-n1nc(C)c2C(C(C#N)=C(N)Oc12)c1ccccc1F,23543,23543
COC(=O)c1ccc(cc1)-n1nc(C)c2C(C(C#N)=C(N)Oc12)c1ccncc1,23545,23545
CCOC(=O)c1ccc(cc1)-n1nc(C)c2C(C(C#N)=C(N)Oc12)c1ccc(Br)cc1,23547,23547
CCOC(=O)c1ccc(cc1)-n1nc(C)c2C(C(C#N)=C(N)Oc12)c1ccc(OC)cc1,23549,23549
CCOC(=O)c1ccc(cc1)-n1nc(C)c2C(C(C#N)=C(N)Oc12)c1ccc(cc1)[N+]([O-])=O,23551,23551
CCOC(=O)c1ccc(cc1)-n1nc(C)c2C(C(C#N)=C(N)Oc12)c1cccnc1,23553,23553
CCOC(=O)c1ccc(cc1)-n1nc(C)c2C(C(C#N)=C(N)Oc12)c1ccc(O)cc1,23555,23555
CCOC(=O)c1ccc(cc1)-n1nc(C)c2C(C(C#N)=C(N)Oc12)c1cccc(OC)c1OC,23557,23557
CCOC(=O)c1ccc(cc1)-n1nc(C)c2C(c3ccco3)C(C#N)=C(N)Oc12,23559,23559
CCOC(=O)c1ccc(cc1)-n1nc(C)c2C(C(C#N)=C(N)Oc12)c1ccccc1F,23561,23561
CCOC(=O)c1ccc(cc1)-n1nc(C)c2C(C(C#N)=C(N)Oc12)c1ccncc1,23563,23563
CC(C)COC(=O)c1ccc(cc1)-n1nc(C)c2C(C(C#N)=C(N)Oc12)c1ccccc1,23565,23565
CC(C)COC(=O)c1ccc(cc1)-n1nc(C)c2C(C(C#N)=C(N)Oc12)c1ccc(Br)cc1,23567,23567
COc1ccc(cc1)C1c2c(C)nn(c2OC(N)=C1C#N)-c1ccc(cc1)C(=O)OCC(C)C,23569,23569
CC(C)COC(=O)c1ccc(cc1)-n1nc(C)c2C(C(C#N)=C(N)Oc12)c1ccc(cc1)[N+]([O-])=O,23571,23571
CC(C)COC(=O)c1ccc(cc1)-n1nc(C)c2C(C(C#N)=C(N)Oc12)c1cccnc1,23573,23573
CC(C)COC(=O)c1ccc(cc1)-n1nc(C)c2C(C(C#N)=C(N)Oc12)c1ccc(O)cc1,23575,23575
COc1cccc(C2c3c(C)nn(c3OC(N)=C2C#N)-c2ccc(cc2)C(=O)OCC(C)C)c1OC,23577,23577
CC(C)COC(=O)c1ccc(cc1)-n1nc(C)c2C(c3ccco3)C(C#N)=C(N)Oc12,23579,23579
CC(C)COC(=O)c1ccc(cc1)-n1nc(C)c2C(C(C#N)=C(N)Oc12)c1ccccc1F,23581,23581
CC(C)COC(=O)c1ccc(cc1)-n1nc(C)c2C(C(C#N)=C(N)Oc12)c1ccncc1,23583,23583
CCCCOC(=O)c1ccc(cc1)-n1nc(C)c2C(C(C#N)=C(N)Oc12)c1ccccc1,23585,23585
CCCCOC(=O)c1ccc(cc1)-n1nc(C)c2C(C(C#N)=C(N)Oc12)c1ccc(Br)cc1,23587,23587
CCCCOC(=O)c1ccc(cc1)-n1nc(C)c2C(C(C#N)=C(N)Oc12)c1ccc(OC)cc1,23589,23589
CCCCOC(=O)c1ccc(cc1)-n1nc(C)c2C(C(C#N)=C(N)Oc12)c1ccc(cc1)[N+]([O-])=O,23591,23591
CCCCOC(=O)c1ccc(cc1)-n1nc(C)c2C(C(C#N)=C(N)Oc12)c1cccnc1,23593,23593
CCCCOC(=O)c1ccc(cc1)-n1nc(C)c2C(C(C#N)=C(N)Oc12)c1ccc(O)cc1,23595,23595
CCCCOC(=O)c1ccc(cc1)-n1nc(C)c2C(C(C#N)=C(N)Oc12)c1cccc(OC)c1OC,23597,23597
CCCCOC(=O)c1ccc(cc1)-n1nc(C)c2C(c3ccco3)C(C#N)=C(N)Oc12,23599,23599
CCCCOC(=O)c1ccc(cc1)-n1nc(C)c2C(C(C#N)=C(N)Oc12)c1ccccc1F,23601,23601
CCCCOC(=O)c1ccc(cc1)-n1nc(C)c2C(C(C#N)=C(N)Oc12)c1ccncc1,23603,23603
CCCCCOC(=O)c1ccc(cc1)-n1nc(C)c2C(C(C#N)=C(N)Oc12)c1ccccc1,23605,23605
CCCCCOC(=O)c1ccc(cc1)-n1nc(C)c2C(C(C#N)=C(N)Oc12)c1ccc(Br)cc1,23607,23607
CCCCCOC(=O)c1ccc(cc1)-n1nc(C)c2C(C(C#N)=C(N)Oc12)c1ccc(OC)cc1,23609,23609
CCCCCOC(=O)c1ccc(cc1)-n1nc(C)c2C(C(C#N)=C(N)Oc12)c1ccc(cc1)[N+]([O-])=O,23611,23611
CCCCCOC(=O)c1ccc(cc1)-n1nc(C)c2C(C(C#N)=C(N)Oc12)c1cccnc1,23613,23613
CCCCCOC(=O)c1ccc(cc1)-n1nc(C)c2C(C(C#N)=C(N)Oc12)c1ccc(O)cc1,23615,23615
CCCCCOC(=O)c1ccc(cc1)-n1nc(C)c2C(C(C#N)=C(N)Oc12)c1cccc(OC)c1OC,23617,23617
CCCCCOC(=O)c1ccc(cc1)-n1nc(C)c2C(c3ccco3)C(C#N)=C(N)Oc12,23619,23619
CCCCCOC(=O)c1ccc(cc1)-n1nc(C)c2C(C(C#N)=C(N)Oc12)c1ccccc1F,23621,23621
CCCCCOC(=O)c1ccc(cc1)-n1nc(C)c2C(C(C#N)=C(N)Oc12)c1ccncc1,23623,23623
CC(C)CCOC(=O)c1ccc(cc1)-n1nc(C)c2C(C(C#N)=C(N)Oc12)c1ccccc1,23625,23625
CC(C)CCOC(=O)c1ccc(cc1)-n1nc(C)c2C(C(C#N)=C(N)Oc12)c1ccc(Br)cc1,23627,23627
COc1ccc(cc1)C1c2c(C)nn(c2OC(N)=C1C#N)-c1ccc(cc1)C(=O)OCCC(C)C,23629,23629
CC(C)CCOC(=O)c1ccc(cc1)-n1nc(C)c2C(C(C#N)=C(N)Oc12)c1ccc(cc1)[N+]([O-])=O,23631,23631
CC(C)CCOC(=O)c1ccc(cc1)-n1nc(C)c2C(C(C#N)=C(N)Oc12)c1cccnc1,23633,23633
CC(C)CCOC(=O)c1ccc(cc1)-n1nc(C)c2C(C(C#N)=C(N)Oc12)c1ccc(O)cc1,23635,23635
COc1cccc(C2c3c(C)nn(c3OC(N)=C2C#N)-c2ccc(cc2)C(=O)OCCC(C)C)c1OC,23637,23637
CC(C)CCOC(=O)c1ccc(cc1)-n1nc(C)c2C(c3ccco3)C(C#N)=C(N)Oc12,23639,23639
CC(C)CCOC(=O)c1ccc(cc1)-n1nc(C)c2C(C(C#N)=C(N)Oc12)c1ccccc1F,23641,23641
CC(C)CCOC(=O)c1ccc(cc1)-n1nc(C)c2C(C(C#N)=C(N)Oc12)c1ccncc1,23643,23643
CCOC(=O)c1sc2ncnc(O)c2c1\C=C\c1ccccc1,23645,23645
CCOC(=O)c1sc2ncnc(O)c2c1\C=C\c1ccccc1F,23647,23647
CCOC(=O)c1sc2ncnc(O)c2c1\C=C\c1ccccc1O,23649,23649
CCOC(=O)c1sc2ncnc(O)c2c1\C=C\c1ccc(O)cc1,23651,23651
CCOC(=O)c1sc2ncnc(O)c2c1\C=C\c1ccc(OC)cc1,23653,23653
CCOC(=O)c1sc2ncnc(O)c2c1\C=C\c1ccc(Br)cc1,23655,23655
CCOC(=O)c1sc2ncnc(O)c2c1\C=C\c1ccc(cc1)[N+]([O-])=O,23657,23657
CCOC(=O)c1sc2ncnc(O)c2c1\C=C\c1ccc(cc1)N(C)C,23659,23659
CCOC(=O)c1sc2ncnc(O)c2c1\C=C\c1ccc(O)c(O)c1,23661,23661
CCOC(=O)c1sc2ncnc(O)c2c1\C=C\c1cccc(OC)c1OC,23663,23663
CCOC(=O)c1sc2ncnc(O)c2c1\C=C\c1c(O)ccc2ccccc12,23665,23665
CCOC(=O)c1sc2ncnc(O)c2c1\C=C\c1cccnc1,23667,23667
CCOC(=O)c1sc2ncnc(O)c2c1\C=C\c1ccncc1,23669,23669
CCOC(=O)c1sc2ncnc(O)c2c1\C=C\c1ccco1,23671,23671
C\C(=N/NC(=O)c1sc2ncnc(O)c2c1C)c1ccccc1,23673,23673
C\C(=N/NC(=O)c1sc2ncnc(O)c2c1C)c1ccc(Cl)cc1,23675,23675
C\C(=N/NC(=O)c1sc2ncnc(O)c2c1C)c1ccc(N)cc1,23677,23677
Cc1c(sc2ncnc(O)c12)C(=O)N\N=C\c1ccccc1,23679,23679
Cc1c(sc2ncnc(O)c12)C(=O)N\N=C\c1ccc(O)cc1,23681,23681
Cc1c(sc2ncnc(O)c12)C(=O)N\N=C\c1ccc(Br)cc1,23683,23683
Cc1c(sc2ncnc(O)c12)C(=O)N\N=C\c1ccc(cc1)[N+]([O-])=O,23685,23685
CN(C)c1ccc(\C=N\NC(=O)c2sc3ncnc(O)c3c2C)cc1,23687,23687
